cik,company_name,sector,feature_year,liabilities_to_assets,operating_cash_flow_to_assets,operating_margin,log_assets,next_year_financial_pressure,outcome_year,outcome_label
0001307954,HUNTSMAN CORP,Industrial / Manufacturing,2022,0.5328467153284672,0.1111922141119221,0.083759192322074,22.829836046136155,0.0,2023,No Pressure
0001309108,WEX INC.,Technology / Software / Electronics,2021,0.7969424734748654,0.0145920743025885,0.1848107203186958,23.05607242527087,0.0,2022,No Pressure
0001309108,WEX INC.,Technology / Software / Electronics,2022,0.8569277269104465,0.0589306535588806,0.1998893006669613,23.168151300040986,0.0,2023,No Pressure
0001309402,GREEN PLAINS INC.,Industrial / Manufacturing,2021,0.4897481427291521,0.0019659637319973,0.0090224563945262,21.49326062674637,0.0,2022,No Pressure
0001309402,GREEN PLAINS INC.,Industrial / Manufacturing,2022,0.5002352657466732,0.0328331129826656,-0.0270139446097832,21.47615772336909,1.0,2023,Pressure
0001310114,"SERVICESOURCE INTERNATIONAL, INC.",Technology / Software / Electronics,2021,0.4938843923653056,0.0272182290408311,-0.0646844213710501,18.70170068108073,,2022,Unknown
0001313275,BRIGHTCOVE INC,Technology / Software / Electronics,2021,0.5553153352920525,0.0903736349021564,0.035879920224735,19.192953293097435,0.0,2022,No Pressure
0001313275,BRIGHTCOVE INC,Technology / Software / Electronics,2022,0.5507411780714885,0.1115871350625293,-0.038064907491659,19.24403567934179,0.0,2023,No Pressure
0001314727,SONOS INC,Technology / Software / Electronics,2021,0.5003161211235647,0.2223613545438899,0.0902662249001598,20.853244426709367,0.0,2022,No Pressure
0001314727,SONOS INC,Technology / Software / Electronics,2022,0.5283417537033359,-0.0237801122192415,0.0510929410797929,20.895863604732988,0.0,2023,No Pressure
0001314772,"SUMMER INFANT, INC.",Industrial / Manufacturing,2021,0.971774635536556,-0.0919763235777704,-0.0160581909302892,18.328894359282963,,2022,Unknown
0001315098,ROBLOX CORP,Technology / Software / Electronics,2021,0.8699900188484136,0.1445225580165399,-0.2579735835233883,22.24071915390563,0.0,2022,No Pressure
0001315098,ROBLOX CORP,Technology / Software / Electronics,2022,0.9432544437369116,0.0687000080178781,-0.4151741172790568,22.405115011692978,0.0,2023,No Pressure
0001315257,KOPPERS HOLDINGS INC.,Industrial / Manufacturing,2021,0.7528130453095854,0.0619772549491545,0.0932324556177767,21.23122736369947,0.0,2022,No Pressure
0001315257,KOPPERS HOLDINGS INC.,Industrial / Manufacturing,2022,0.7645202757975926,0.0597756222975341,0.0695278969957081,21.260577586532545,0.0,2023,No Pressure
0001316517,"KANDI TECHNOLOGIES GROUP, INC.",Industrial / Manufacturing,2022,0.1765888920528421,0.0651761204587143,-0.2349436860767435,19.99549051736184,1.0,2023,Pressure
0001316835,"BUILDERS FIRSTSOURCE, INC.",Consumer / Retail,2021,0.5517708365319274,0.1627303699349554,0.1200081070256063,23.094849148173115,0.0,2022,No Pressure
0001316835,"BUILDERS FIRSTSOURCE, INC.",Consumer / Retail,2022,0.5316195319372242,0.3397052050181403,0.1658953029905548,23.083663130109983,0.0,2023,No Pressure
0001317630,ITC HOLDINGS CORP.,Energy / Capital-intensive,2021,0.7838357361293141,0.0685889034512887,0.5552260934025204,23.16081879043832,0.0,2022,No Pressure
0001317630,ITC HOLDINGS CORP.,Energy / Capital-intensive,2022,0.7797378616766961,0.0735306240211029,0.5600272851296043,23.21902999681763,0.0,2023,No Pressure
0001317945,"OMEGA FLEX, INC.",Industrial / Manufacturing,2021,0.3191137603329022,0.282843164820334,0.2696848728184538,18.303191426406595,0.0,2022,No Pressure
0001317945,"OMEGA FLEX, INC.",Industrial / Manufacturing,2022,0.271395520248966,0.1560746898161418,0.2471650449847394,18.397248347206336,0.0,2023,No Pressure
0001318008,ZUMIEZ INC,Consumer / Retail,2021,0.4567152197417205,0.1565523449789562,0.1333004467562657,20.57477975080484,1.0,2022,Pressure
0001318008,ZUMIEZ INC,Consumer / Retail,2022,0.4553732235329982,-0.0005067502069118,0.0324505937102193,20.43278384972237,0.0,2023,No Pressure
0001318220,"WASTE CONNECTIONS, INC.",Energy / Capital-intensive,2021,0.5242461797761675,0.1155263795921665,0.1690073139911639,23.41110816071774,0.0,2022,No Pressure
0001318220,"WASTE CONNECTIONS, INC.",Energy / Capital-intensive,2022,0.5848375360666366,0.1180355331255705,0.1722426908235449,23.564365823110503,0.0,2023,No Pressure
0001318484,CITI TRENDS INC,Consumer / Retail,2021,0.7549854965455408,0.1567828701017878,0.0801910054003902,19.97677062299413,0.0,2022,No Pressure
0001318484,CITI TRENDS INC,Consumer / Retail,2022,0.694181803482907,0.0105721918648876,0.0947219598219395,20.114933958935502,1.0,2023,Pressure
0001318605,"TESLA, INC.",Industrial / Manufacturing,2021,0.4916708245481321,0.1850445027442017,0.1211935417944001,24.852510896192666,0.0,2022,No Pressure
0001318605,"TESLA, INC.",Industrial / Manufacturing,2022,0.4425660084043819,0.1788238723311229,0.167636443986153,25.134098563474108,0.0,2023,No Pressure
0001319947,DESIGNER BRANDS INC.,Consumer / Retail,2021,0.7952997914261349,0.0850918826943256,0.0642001161865654,21.42370337862617,0.0,2022,No Pressure
0001319947,DESIGNER BRANDS INC.,Consumer / Retail,2022,0.7830154785635877,0.1002309891730667,0.0565206060876604,21.421210491702016,0.0,2023,No Pressure
0001320461,COOPER-STANDARD HOLDINGS INC.,Industrial / Manufacturing,2021,0.8511740212073426,-0.0518797948163322,-0.0897317001052703,21.523693539222325,1.0,2022,Pressure
0001320461,COOPER-STANDARD HOLDINGS INC.,Industrial / Manufacturing,2022,0.9484642192705074,-0.0184107288458688,-0.0415785120007159,21.398009201926737,0.0,2023,No Pressure
0001320695,"TREEHOUSE FOODS, INC.",Industrial / Manufacturing,2021,0.6455924716727482,0.0623967735740349,0.0049218966632775,22.37326971131922,1.0,2022,Pressure
0001320695,"TREEHOUSE FOODS, INC.",Industrial / Manufacturing,2022,0.603422741484285,-0.0354263146759444,-0.0062246670526925,22.171102046395976,0.0,2023,No Pressure
0001320854,"FREIGHTCAR AMERICA, INC.",Industrial / Manufacturing,2021,1.0082526013634732,-0.2760684527369134,-0.1121004678650578,19.117142430463595,0.0,2022,No Pressure
0001320854,"FREIGHTCAR AMERICA, INC.",Industrial / Manufacturing,2022,1.1431074707867306,0.05759044348096,-0.041189404365682,19.11251707071877,0.0,2023,No Pressure
0001321646,KRATON CORP,Industrial / Manufacturing,2021,0.6805539650298651,0.0645010487424131,0.1303615143982957,21.69956283516525,,2022,Unknown
0001321655,PALANTIR TECHNOLOGIES INC.,Technology / Software / Electronics,2021,0.2945141572618516,0.1028040462516743,-0.2665859864101761,21.90113591023962,0.0,2022,No Pressure
0001321655,PALANTIR TECHNOLOGIES INC.,Technology / Software / Electronics,2022,0.2365632653509335,0.0646407254743171,-0.0845812754378444,21.96489245469069,0.0,2023,No Pressure
0001321732,PENUMBRA INC,Industrial / Manufacturing,2021,0.2333317259393209,0.0076367289531846,-0.0100335745528966,20.94179877650664,0.0,2022,No Pressure
0001321732,PENUMBRA INC,Industrial / Manufacturing,2022,0.2713777805010774,-0.0406022090823015,0.0071795101831707,21.038723083814126,0.0,2023,No Pressure
0001323468,GLOBAL PARTNERS LP,Consumer / Retail,2021,0.8135866330644805,0.0177375744613966,0.0107348298952384,21.763954125023105,0.0,2022,No Pressure
0001323468,GLOBAL PARTNERS LP,Consumer / Retail,2022,0.7505622634167329,0.1518549393603373,0.0243823911215482,21.874117888942337,0.0,2023,No Pressure
0001323885,"ATRICURE, INC.",Industrial / Manufacturing,2021,0.2138037288400031,-0.0223951426268299,0.2012364715360023,20.23764001582736,1.0,2022,Pressure
0001323885,"ATRICURE, INC.",Industrial / Manufacturing,2022,0.2198214017299572,-0.0378189010808816,-0.1291516712623986,20.18788792578568,0.0,2023,No Pressure
0001324272,"RUTHS HOSPITALITY GROUP, INC.",Consumer / Retail,2021,0.747730787959976,0.1518548301332701,0.1158502340820697,20.099605541028826,0.0,2022,No Pressure
0001324272,"RUTHS HOSPITALITY GROUP, INC.",Consumer / Retail,2022,0.7463980866452283,0.1287854106698658,0.0928323758841414,20.072806431175703,,2023,Unknown
0001324404,"CF INDUSTRIES HOLDINGS, INC.",Industrial / Manufacturing,2021,,0.2321616161616161,0.2644539614561028,23.238944145481973,0.0,2022,No Pressure
0001324404,"CF INDUSTRIES HOLDINGS, INC.",Industrial / Manufacturing,2022,,0.2895665890482986,0.4824780976220275,23.312006838471305,0.0,2023,No Pressure
0001324948,RBC BEARINGS INC,Technology / Software / Electronics,2021,0.5104968261761578,0.0372089749963728,0.1379339234752692,22.30129914690333,0.0,2022,No Pressure
0001324948,RBC BEARINGS INC,Technology / Software / Electronics,2022,0.4593424867815112,0.0470322360566263,0.199414687266045,22.26878370382748,0.0,2023,No Pressure
0001325702,MAGNACHIP SEMICONDUCTOR CORP,Technology / Software / Electronics,2021,0.2242630051366049,0.1503339307192275,0.1758787929907428,20.18481890117524,1.0,2022,Pressure
0001325702,MAGNACHIP SEMICONDUCTOR CORP,Technology / Software / Electronics,2022,0.1712820215041275,0.0099971934306922,-0.0155305071995924,20.06286654478184,1.0,2023,Pressure
0001326380,GAMESTOP CORP.,Consumer / Retail,2021,0.5420512673963364,-0.1241105363929928,-0.0613073352521336,21.97582878572488,0.0,2022,No Pressure
0001326380,GAMESTOP CORP.,Consumer / Retail,2022,0.5752874670777928,0.0347530031476842,-0.0525711971926035,21.85898121388721,1.0,2023,Pressure
0001326732,XENCOR INC,Industrial / Manufacturing,2021,0.1249172344433561,-0.0201059160521634,0.1590885133636968,20.54678041792173,1.0,2022,Pressure
0001326732,XENCOR INC,Industrial / Manufacturing,2022,0.1403459432377054,0.0289329832464024,-0.5011149660649293,20.55634429013608,0.0,2023,No Pressure
0001326801,"META PLATFORMS, INC.",Technology / Software / Electronics,2021,0.247657949116497,0.347515166850416,0.3964504066005817,25.835175308989324,0.0,2022,No Pressure
0001326801,"META PLATFORMS, INC.",Technology / Software / Electronics,2022,0.3231301857026711,0.271769855756029,0.248214117263676,25.94754369054119,0.0,2023,No Pressure
0001327318,"TRUECAR, INC.",Technology / Software / Electronics,2021,0.1493125596512498,0.0366136146722728,-0.1444898100113078,19.77566502280965,1.0,2022,Pressure
0001327318,"TRUECAR, INC.",Technology / Software / Electronics,2022,0.2157223677776143,-0.1158404465524576,-0.7781815705406008,19.34306090158237,1.0,2023,Pressure
0001327567,PALO ALTO NETWORKS INC,Technology / Software / Electronics,2021,,0.1467544133729104,-0.0714503888536453,23.049723694449654,0.0,2022,No Pressure
0001327567,PALO ALTO NETWORKS INC,Technology / Software / Electronics,2022,0.9828621792779264,0.1619687275576157,-0.0343179132963737,23.229085608396225,0.0,2023,No Pressure
0001327688,OOMA INC,Technology / Software / Electronics,2021,0.5326810247773517,0.0609136591214886,-0.0100369233969525,18.50917686067025,0.0,2022,No Pressure
0001327688,OOMA INC,Technology / Software / Electronics,2022,0.51800312965154,0.0669669096599366,-0.0266324335576989,18.690746056009274,0.0,2023,No Pressure
0001327811,"WORKDAY, INC.",Technology / Software / Electronics,2021,0.5680259236910398,0.1572322916453342,-0.0226609413329731,23.07449870311563,0.0,2022,No Pressure
0001327811,"WORKDAY, INC.",Technology / Software / Electronics,2022,0.5858320163117394,0.1228804504265756,-0.0357475074077136,23.324935595108418,0.0,2023,No Pressure
0001328581,BOISE CASCADE CO,Consumer / Retail,2021,,0.2592605261521239,0.1226077959291763,21.66819844634908,0.0,2022,No Pressure
0001328581,BOISE CASCADE CO,Consumer / Retail,2022,,0.3213129151733336,0.1380477667027092,21.89899779645224,0.0,2023,No Pressure
0001333274,MERCER INTERNATIONAL INC.,Industrial / Manufacturing,2021,0.7048253851597801,0.0774972439980401,0.1921985520627975,21.578205283473128,0.0,2022,No Pressure
0001333274,MERCER INTERNATIONAL INC.,Industrial / Manufacturing,2022,0.6921935371886694,0.1323504965253683,0.1720205336666466,21.725747843318057,1.0,2023,Pressure
0001333835,CASA SYSTEMS INC,Technology / Software / Electronics,2021,0.8252234338296633,0.071682308990478,0.0454868248925434,19.96548839984133,1.0,2022,Pressure
0001333835,CASA SYSTEMS INC,Technology / Software / Electronics,2022,0.8759685056767111,-0.0216774543427719,-0.2389918230455403,19.802700986527025,,2023,Unknown
0001334036,"CROCS, INC.",Industrial / Manufacturing,2021,0.9908858380343132,0.3670809310658172,0.2952620713265578,21.158333759919785,0.0,2022,No Pressure
0001334036,"CROCS, INC.",Industrial / Manufacturing,2022,0.8183101103848086,0.1339780536527968,0.2393135273425907,22.227742487565816,0.0,2023,No Pressure
0001334978,"CLEAR CHANNEL OUTDOOR HOLDINGS, INC.",Technology / Software / Electronics,2021,1.602709197628768,-0.025190801522072,-0.0072267502202025,22.39085095217417,0.0,2022,No Pressure
0001334978,"CLEAR CHANNEL OUTDOOR HOLDINGS, INC.",Technology / Software / Electronics,2022,1.641525549197593,0.0275249109764017,0.0933198287557221,22.34975966694046,0.0,2023,No Pressure
0001336047,"BOARDWALK PIPELINE PARTNERS, LP",Energy / Capital-intensive,2021,,0.0674389695008251,0.348556077904634,22.956650894246483,0.0,2022,No Pressure
0001336047,"BOARDWALK PIPELINE PARTNERS, LP",Energy / Capital-intensive,2022,,0.075946457120764,0.3486033519553073,22.98188859314038,0.0,2023,No Pressure
0001336917,"UNDER ARMOUR, INC.",Industrial / Manufacturing,2021,0.5814810125263553,0.1331950019593717,0.0855622255855845,22.330981467303825,0.0,2022,No Pressure
0001336917,"UNDER ARMOUR, INC.",Industrial / Manufacturing,2022,0.5885590178302491,-0.0020411428011421,0.0480739327424658,22.3037038891078,0.0,2023,No Pressure
0001336920,"LEIDOS HOLDINGS, INC.",Technology / Software / Electronics,2021,0.6724228942010406,0.0777467762612171,0.0838611050447696,23.308093233717283,0.0,2022,No Pressure
0001336920,"LEIDOS HOLDINGS, INC.",Technology / Software / Electronics,2022,0.6669726876291026,0.0754341672404559,0.0755765490414003,23.29366187282633,0.0,2023,No Pressure
0001337013,"INFUSYSTEM HOLDINGS, INC",Industrial / Manufacturing,2021,0.5053388805771319,0.1876908572951038,0.0275439042019104,18.396244608718863,0.0,2022,No Pressure
0001337013,"INFUSYSTEM HOLDINGS, INC",Industrial / Manufacturing,2022,0.5170141264538979,0.1762486416871252,0.015048128536856,18.41454195005453,0.0,2023,No Pressure
0001337298,FUTUREFUEL CORP.,Industrial / Manufacturing,2021,0.1608979757790491,0.1280283449016931,0.0401324264280335,19.657111060731022,0.0,2022,No Pressure
0001337298,FUTUREFUEL CORP.,Industrial / Manufacturing,2022,0.2049869511109113,0.1473471004497582,0.044306514416157,19.690354209182285,0.0,2023,No Pressure
0001337619,"ENVESTNET, INC.",Technology / Software / Electronics,2021,0.5718589565684536,0.1118057346525181,0.0341680734452182,21.5302692426576,0.0,2022,No Pressure
0001337619,"ENVESTNET, INC.",Technology / Software / Electronics,2022,0.6365795285879654,0.0554109172342122,-0.0532544378698224,21.47097932521228,0.0,2023,No Pressure
0001338065,"DCP MIDSTREAM, LP",Energy / Capital-intensive,2021,0.5608370702541106,0.0482810164424514,0.0154104791258055,23.31702689172123,0.0,2022,No Pressure
0001338065,"DCP MIDSTREAM, LP",Energy / Capital-intensive,2022,0.5473226338683066,0.1411429428528573,0.0476889214966984,23.313583001217275,,2023,Unknown
0001339605,"H&E EQUIPMENT SERVICES, INC.",Technology / Software / Electronics,2021,0.8541746076684482,0.124767417771277,0.124501668710017,21.45584861189793,0.0,2022,No Pressure
0001339605,"H&E EQUIPMENT SERVICES, INC.",Technology / Software / Electronics,2022,0.8250023236035797,0.1366837442438994,0.1833271997672994,21.552559301258672,0.0,2023,No Pressure
0001340122,"CALUMET SPECIALTY PRODUCTS PARTNERS, L.P.",Industrial / Manufacturing,2021,1.1809765496498896,-0.020677663424033,-0.0271918678526048,21.478401415310373,0.0,2022,No Pressure
0001340122,"CALUMET SPECIALTY PRODUCTS PARTNERS, L.P.",Industrial / Manufacturing,2022,1.104931067182143,0.0366912247428696,0.0284635244415046,21.7318804763308,1.0,2023,Pressure
0001340476,DIRTT ENVIRONMENTAL SOLUTIONS LTD,Technology / Software / Electronics,2021,0.660216908428141,-0.1564889515089827,-0.4196540486337428,19.11101898814176,1.0,2022,Pressure
0001340476,DIRTT ENVIRONMENTAL SOLUTIONS LTD,Technology / Software / Electronics,2022,0.8747537468761529,-0.3081035550945681,-0.3429522365692578,18.78291123422601,0.0,2023,No Pressure
0001341439,ORACLE CORP,Technology / Software / Electronics,2021,,0.1211758334795243,0.3758245015934188,25.59927962065372,0.0,2022,No Pressure
0001341439,ORACLE CORP,Technology / Software / Electronics,2022,,0.0872759545092729,0.2574458058435438,25.41733478436887,0.0,2023,No Pressure
0001341766,"CELSIUS HOLDINGS, INC.",Industrial / Manufacturing,2021,0.3088138222257453,-0.3075817066379301,-0.013012682448939,19.564962233233075,0.0,2022,No Pressure
0001341766,"CELSIUS HOLDINGS, INC.",Industrial / Manufacturing,2022,0.2925284906171419,0.0885236431003486,-0.2414321209784518,20.923811161731805,0.0,2023,No Pressure
0001345126,COMPASS DIVERSIFIED HOLDINGS,Industrial / Manufacturing,2021,0.5914683927320283,0.0426335472786769,0.075748180453806,21.86884472365301,0.0,2022,No Pressure
0001345126,COMPASS DIVERSIFIED HOLDINGS,Industrial / Manufacturing,2022,0.6462097276336355,-0.0073490160485511,0.0775461960986624,22.07124313675668,0.0,2023,No Pressure
0001347178,VANDA PHARMACEUTICALS INC.,Industrial / Manufacturing,2021,0.149655098081483,0.1081422450959258,0.1569327308863266,20.20203964933759,0.0,2022,No Pressure
0001347178,VANDA PHARMACEUTICALS INC.,Industrial / Manufacturing,2022,0.1687812476842618,0.0504283031689546,0.0248799050247265,20.26794902801309,1.0,2023,Pressure
0001348036,"AVALARA, INC.",Technology / Software / Electronics,2021,0.6196248996213125,0.0126431751200931,-0.1524413535781578,21.715973388191188,,2022,Unknown
0001349436,SANDRIDGE ENERGY INC,Energy / Capital-intensive,2021,0.3048635353855918,0.312429160810627,0.6755426866095854,19.68172929486808,0.0,2022,No Pressure
0001349436,SANDRIDGE ENERGY INC,Energy / Capital-intensive,2022,0.1874697125880728,0.2742661495394648,0.690051050507752,20.21326820530032,0.0,2023,No Pressure
0001350420,"LINCOLNWAY ENERGY, LLC",Industrial / Manufacturing,2021,,0.1294249785641746,0.0376871141995161,18.10404124986014,,2022,Unknown
0001350593,"MUELLER WATER PRODUCTS, INC.",Industrial / Manufacturing,2021,0.5422266139657445,0.103227931488801,0.1185418541854185,21.14065951657861,0.0,2022,No Pressure
0001350593,"MUELLER WATER PRODUCTS, INC.",Industrial / Manufacturing,2022,0.5532340965222615,0.03491088712369,0.0894660894660894,21.12746347615512,0.0,2023,No Pressure
0001350653,"ALPHATEC HOLDINGS, INC.",Industrial / Manufacturing,2021,,-0.1283657283503451,-0.5265241846619411,20.164742204142392,1.0,2022,Pressure
0001350653,"ALPHATEC HOLDINGS, INC.",Industrial / Manufacturing,2022,,-0.1463703016892102,-0.4188909187811906,20.05651908008083,1.0,2023,Pressure
0001352010,"EPAM SYSTEMS, INC.",Technology / Software / Electronics,2021,0.2916048270520179,0.1624439753669008,0.1443042097375725,21.98264316823484,0.0,2022,No Pressure
0001352010,"EPAM SYSTEMS, INC.",Technology / Software / Electronics,2022,0.2509611137121051,0.1157611673893051,0.118756863123868,22.11184533540008,0.0,2023,No Pressure
0001352081,CARDINAL ETHANOL LLC,Industrial / Manufacturing,2021,,0.2115859513946146,0.067943390679742,18.838989195434664,0.0,2022,No Pressure
0001352081,CARDINAL ETHANOL LLC,Industrial / Manufacturing,2022,,0.5502820743904231,0.1432276676633332,19.057023836715004,0.0,2023,No Pressure
0001353283,SPLUNK INC,Technology / Software / Electronics,2021,0.9615306840503378,0.0221120297019017,-0.4289353486451551,22.479549239911343,0.0,2022,No Pressure
0001353283,SPLUNK INC,Technology / Software / Electronics,2022,1.0174202934052006,0.0708757026212329,-0.0644567108263714,22.57076318391022,,2023,Unknown
0001354327,"PGT INNOVATIONS, INC.",Industrial / Manufacturing,2021,0.6125180575239112,0.0435975380149389,0.0864908425917635,21.10211999431293,0.0,2022,No Pressure
0001354327,"PGT INNOVATIONS, INC.",Industrial / Manufacturing,2022,0.5959540289309733,0.1197220665886703,0.1074832065867982,21.218113897135577,0.0,2023,No Pressure
0001355096,"QURATE RETAIL, INC.",Consumer / Retail,2021,0.8135269862760786,0.0753892547233675,0.0773996012532042,23.5112972054286,1.0,2022,Pressure
0001355096,"QURATE RETAIL, INC.",Consumer / Retail,2022,0.9582372126322488,0.0154323442844642,-0.1685940855773996,23.25465841095865,0.0,2023,No Pressure
0001356576,"SUPERNUS PHARMACEUTICALS, INC.",Industrial / Manufacturing,2021,0.5170055743947258,0.0752608409426742,0.1483834246043724,21.2474924653942,0.0,2022,No Pressure
0001356576,"SUPERNUS PHARMACEUTICALS, INC.",Industrial / Manufacturing,2022,0.4794714621017933,0.0686199418739882,0.0691267583680785,21.25536829553637,0.0,2023,No Pressure
0001357615,"KBR, INC.",Industrial / Manufacturing,2021,0.7256009033715115,0.0448459428940151,0.0314756778852704,22.54765382582751,0.0,2022,No Pressure
0001357615,"KBR, INC.",Industrial / Manufacturing,2022,0.7067912324829321,0.0711462450592885,0.0522547227300426,22.439942500229773,0.0,2023,No Pressure
0001357971,ENERGY SERVICES OF AMERICA CORP,Industrial / Manufacturing,2021,0.5063941165483216,0.0113855260901579,-0.0072887435552837,18.066452262126145,0.0,2022,No Pressure
0001357971,ENERGY SERVICES OF AMERICA CORP,Industrial / Manufacturing,2022,0.6597163402739373,0.0735585463660994,0.0328590009615871,18.53959066443548,0.0,2023,No Pressure
0001358190,"IT TECH PACKAGING, INC.",Industrial / Manufacturing,2021,0.1067558425707239,-0.0100857803741584,0.0090710678627752,19.302525788549705,1.0,2022,Pressure
0001358190,"IT TECH PACKAGING, INC.",Industrial / Manufacturing,2022,0.1131017556984985,0.0524310739876826,-0.0528589769930244,19.135820475703216,,2023,Unknown
0001359687,"RED TRAIL ENERGY, LLC",Industrial / Manufacturing,2021,,0.222963649285732,0.0985002587781892,18.29798354605512,0.0,2022,No Pressure
0001359687,"RED TRAIL ENERGY, LLC",Industrial / Manufacturing,2022,,0.20918022692212,0.1036468301228892,18.560582024445605,0.0,2023,No Pressure
0001359841,HANESBRANDS INC.,Consumer / Retail,2021,0.9006576599151855,0.0881587558736301,0.1172915527168575,22.679329408111656,0.0,2022,No Pressure
0001359841,HANESBRANDS INC.,Consumer / Retail,2022,0.9387651302085096,-0.0551674109407989,0.083345231124622,22.59566414397328,0.0,2023,No Pressure
0001361113,VARONIS SYSTEMS INC,Technology / Software / Electronics,2021,,0.0064752010983846,-0.2529746189770694,20.826306965805014,0.0,2022,No Pressure
0001361113,VARONIS SYSTEMS INC,Technology / Software / Electronics,2022,,0.0113736093173343,-0.2559529087861091,20.76606858942976,0.0,2023,No Pressure
0001361538,PRIMORIS SERVICES CORP,Industrial / Manufacturing,2021,0.6107244565877687,0.0313553860750112,0.0486474849269448,21.656738903794373,0.0,2022,No Pressure
0001361538,PRIMORIS SERVICES CORP,Industrial / Manufacturing,2022,0.6871242261612519,0.0235173616401713,0.0441881292557863,21.988527513296344,0.0,2023,No Pressure
0001362988,AIRCASTLE LTD,Technology / Software / Electronics,2021,0.7420512638324857,0.0525660534935529,,22.682411720366467,,2022,Unknown
0001362988,AIRCASTLE LTD,Technology / Software / Electronics,2022,0.7424664411035812,0.0602375086540235,,22.7065888848617,,2023,Unknown
0001363958,"WESTERN CAPITAL RESOURCES, INC.",Consumer / Retail,2021,0.3273733487534931,0.1495797265198221,0.1018548033928093,18.570803376364008,,2022,Unknown
0001364479,HERC HOLDINGS INC,Technology / Software / Electronics,2021,0.7824469980402636,0.165686798503474,,22.22520762181496,,2022,Unknown
0001364479,HERC HOLDINGS INC,Technology / Software / Electronics,2022,0.8138765780284717,0.1538913510609723,,22.5077992612506,,2023,Unknown
0001364885,"SPIRIT AEROSYSTEMS HOLDINGS, INC.",Industrial / Manufacturing,2021,,-0.0081682240574877,-0.1161649380217556,22.769318626610136,1.0,2022,Pressure
0001364885,"SPIRIT AEROSYSTEMS HOLDINGS, INC.",Industrial / Manufacturing,2022,,-0.0591941435900513,-0.0559090186098298,22.620315819532188,1.0,2023,Pressure
0001365135,WESTERN UNION CO,Technology / Software / Electronics,2021,0.959698532328441,0.1184677282257607,0.221483789540112,22.900684453760896,0.0,2022,No Pressure
0001365135,WESTERN UNION CO,Technology / Software / Electronics,2022,0.9437637559879006,0.0684533267422289,0.1977209250363087,22.862896611674746,0.0,2023,No Pressure
0001365916,"AMYRIS, INC.",Industrial / Manufacturing,2021,0.7074205332087042,-0.1900171644496792,-0.5196523285851786,20.67648655065617,1.0,2022,Pressure
0001365916,"AMYRIS, INC.",Industrial / Manufacturing,2022,1.5669679440244773,-0.6374998181668308,-2.1085392833716883,20.530811517871687,,2023,Unknown
0001366561,SMARTSHEET INC,Technology / Software / Electronics,2021,0.4966464971201557,-0.0035020821034829,-0.3086894007610306,20.726093835386635,0.0,2022,No Pressure
0001366561,SMARTSHEET INC,Technology / Software / Electronics,2022,0.5625526364855626,0.0212464499927491,-0.2889968249414863,20.82781412373566,0.0,2023,No Pressure
0001366744,HOMELAND ENERGY SOLUTIONS LLC,Industrial / Manufacturing,2021,,0.4730023487591486,0.1653743471455431,19.093438842685284,,2022,Unknown
0001367644,EMERGENT BIOSOLUTIONS INC.,Industrial / Manufacturing,2021,0.4528556944913822,0.1085163906725245,0.1966865621687956,21.808117210702434,1.0,2022,Pressure
0001367644,EMERGENT BIOSOLUTIONS INC.,Industrial / Manufacturing,2022,0.5632539632413314,-0.0107686477610054,-0.1540726202158979,21.875924294347403,1.0,2023,Pressure
0001368265,CLEAN ENERGY FUELS CORP.,Energy / Capital-intensive,2021,0.210704546166947,0.043150448765503,-0.3717953732896271,20.67938709303266,0.0,2022,No Pressure
0001368265,CLEAN ENERGY FUELS CORP.,Energy / Capital-intensive,2022,0.3278825747881706,0.0616534101040599,-0.1230638512580801,20.80240690842201,0.0,2023,No Pressure
0001368458,"SALLY BEAUTY HOLDINGS, INC.",Consumer / Retail,2021,0.9013951583558472,0.1341209329247818,0.1079853739241604,21.769578009113047,0.0,2022,No Pressure
0001368458,"SALLY BEAUTY HOLDINGS, INC.",Consumer / Retail,2022,0.8860492217875428,0.0607326648988869,0.0884901711804149,21.66984015727316,0.0,2023,No Pressure
0001368622,AEROVIRONMENT INC,Industrial / Manufacturing,2021,,0.093188852488676,0.1096775990600437,20.649152019698683,1.0,2022,Pressure
0001368622,AEROVIRONMENT INC,Industrial / Manufacturing,2022,,-0.0105206738131699,-0.0221814902228244,20.63355992495577,0.0,2023,No Pressure
0001369568,"CATALYST PHARMACEUTICALS, INC.",Industrial / Manufacturing,2021,0.1301873938129762,0.2538900196813968,0.3719653774328459,19.28689008257951,0.0,2022,No Pressure
0001369568,"CATALYST PHARMACEUTICALS, INC.",Industrial / Manufacturing,2022,0.2002209621169768,0.3089396480579293,0.475427515020798,19.74411517697544,0.0,2023,No Pressure
0001370637,ETSY INC,Technology / Software / Electronics,2021,0.8359471988295868,0.1700374418453529,0.1999610152186625,22.06660285264997,0.0,2022,No Pressure
0001370637,ETSY INC,Technology / Software / Electronics,2022,1.2076971917231412,0.2594391340137482,-0.2566373785077886,21.692134218450704,0.0,2023,No Pressure
0001370880,"MANDIANT, INC.",Technology / Software / Electronics,2021,0.4657507270923127,0.0169687282519356,-0.7367448883556897,22.018318157426307,,2022,Unknown
0001370946,OWENS CORNING,Industrial / Manufacturing,2021,,0.1500748876684972,0.1692162861849847,23.027349806164043,0.0,2022,No Pressure
