cik,feature_year,actual_label,predicted_score,risk_tier,scenario_score,company_name,sector,operating_margin,operating_cash_flow_to_assets,liabilities_to_assets,revenue_growth,outcome_year,scenario_tier,review_rank
0001743725,2021,0,0.1705594201095292,Routine Monitoring,0.17941694796722985,"GRID DYNAMICS HOLDINGS, INC.",Technology / Software / Electronics,0.0002366527830367,0.0700104004767859,0.1155660469229001,0.8985828922656651,2022,Routine Monitoring,403
0001743745,2021,1,0.6223299093488391,High Review Priority,0.647298539681737,"GREENLANE HOLDINGS, INC.",Consumer / Retail,-0.3174876550644345,-0.1306034769283517,0.3129970226745548,0.2006883387320686,2022,High Review Priority,101
0001743759,2021,1,0.10892076396380186,Routine Monitoring,0.11502115732811191,"CORSAIR GAMING, INC.",Technology / Software / Electronics,0.0724210371521905,0.0150979964049541,0.5751594890369045,0.1184779780153162,2022,Routine Monitoring,578
0001745041,2021,0,0.01950892585351915,Routine Monitoring,0.021990650769790912,"IAA, INC.",Consumer / Retail,0.242679873734625,0.0986272707098246,,0.3267383926637301,2022,Routine Monitoring,1432
0001746618,2021,0,0.039417869129291516,Routine Monitoring,0.04370583615064052,"REVOLVE GROUP, INC.",Consumer / Retail,0.118120014808333,0.12970714780824,0.3401219367502545,0.5351615175433007,2022,Routine Monitoring,1109
0001747009,2021,0,0.04036795854497667,Routine Monitoring,0.04401214737190653,EQUITRANS MIDSTREAM CORP,Energy / Capital-intensive,0.4810517851814337,0.1070225489718484,0.7534450886403186,-0.1282663445468536,2022,Routine Monitoring,1097
0001748790,2021,0,0.049246752921909345,Routine Monitoring,0.05454321747768318,AMCOR PLC,Industrial / Manufacturing,0.1027136303553378,0.0850011636025133,0.7195136141494065,0.0315620613595348,2022,Routine Monitoring,996
0001749704,2021,0,0.04805557474187188,Routine Monitoring,0.050456859768013985,"AGILITI, INC. DE",Technology / Software / Electronics,0.1003475531679326,0.0836002189409348,,,2022,Routine Monitoring,1006
0001749723,2021,0,0.10909611565363136,Routine Monitoring,0.1167625105083037,NEW FORTRESS ENERGY INC.,Energy / Capital-intensive,0.1805837573045259,0.0123275065251293,0.7100187130298414,1.928838702535149,2022,Routine Monitoring,576
0001751008,2021,0,0.07228742446467576,Routine Monitoring,0.07479053473485422,APPLOVIN CORP,Technology / Software / Electronics,0.0537094214894969,0.058707935762647,0.6530764025252211,,2022,Routine Monitoring,796
0001752474,2021,0,0.12791687225050005,Routine Monitoring,0.14042460505696563,KLDISCOVERY INC.,Technology / Software / Electronics,-0.0164598395516682,0.015868850604333,0.8776657594861126,0.1068296810513045,2022,Routine Monitoring,514
0001753706,2021,1,0.093939308995334,Routine Monitoring,0.0965400809174557,"WHOLE EARTH BRANDS, INC.",Industrial / Manufacturing,0.0461887593046583,0.0102777106350784,0.6597895681562229,2.356524516199174,2022,Routine Monitoring,648
0001754170,2021,0,0.04123939767428784,Routine Monitoring,0.04373516888391219,AERSALE CORP,Consumer / Retail,0.1664390180855782,0.1622183246664,0.1612480384011815,0.6293665946187439,2022,Routine Monitoring,1085
0001754195,2021,0,0.0806468678888926,Routine Monitoring,0.08341341560487095,TRULIEVE CANNABIS CORP.,Industrial / Manufacturing,0.2098776088705595,0.0037814377085976,0.3704328394615805,,2022,Routine Monitoring,722
0001754820,2021,1,0.7986837898985392,High Review Priority,0.7965345724719631,"DESKTOP METAL, INC.",Technology / Software / Electronics,-1.7921767134011817,-0.1116581064614906,0.100998418546503,,2022,High Review Priority,49
0001756390,2021,1,0.32790841934807247,Medium Review Priority,0.33605660259874953,"ASCEND WELLNESS HOLDINGS, INC",Industrial / Manufacturing,-0.0517598779713641,-0.057694115305293,0.7560572047838371,,2022,Medium Review Priority,204
0001757073,2021,0,0.053998413305937146,Routine Monitoring,0.06059638581697263,ENVISTA HOLDINGS CORP,Industrial / Manufacturing,0.1220455179560763,0.0550028900854856,,0.09943032427695,2022,Routine Monitoring,949
0001757715,2021,1,0.6745343960982719,High Review Priority,0.6977280283572986,"ATERIAN, INC.",Technology / Software / Electronics,-0.1375364758018622,-0.1338425232005612,0.2849188378990337,0.3342038943695342,2022,High Review Priority,83
0001757898,2021,0,0.028315296314888844,Routine Monitoring,0.031435023802241537,STERIS PLC,Industrial / Manufacturing,0.0928270575939616,0.0599470709480746,0.4270947479400966,0.4754741644379325,2022,Routine Monitoring,1282
0001758021,2021,0,0.17533151970678668,Routine Monitoring,0.18070772717014197,KARAT PACKAGING INC.,Industrial / Manufacturing,0.0635425703649202,0.0418065597618485,0.3640383624198575,,2022,Routine Monitoring,392
0001758766,2021,1,0.7739928978499656,High Review Priority,0.7803554957857751,"STEM, INC.",Technology / Software / Electronics,-0.652220678176351,-0.0849668157371437,0.4396625357643288,,2022,High Review Priority,57
0001759509,2021,1,0.20794346613996517,Routine Monitoring,0.22624615458857852,"LYFT, INC.",Technology / Software / Electronics,-0.3373824892319134,-0.0213078072278253,0.7079949994595596,0.3567677838998155,2022,Routine Monitoring,315
0001759824,2021,0,0.10124079644949859,Routine Monitoring,0.10696268549340109,ALTA EQUIPMENT GROUP INC.,Consumer / Retail,0.0148416886543535,0.0312436393242418,0.8629147160594342,0.3882783882783882,2022,Routine Monitoring,611
0001760689,2021,1,0.7597917988773818,High Review Priority,0.7571275083736028,"MICROVAST HOLDINGS, INC.",Technology / Software / Electronics,-1.276938463967995,-0.0452520921017069,0.3100530397642498,,2022,High Review Priority,65
0001760717,2021,0,0.030166606899063014,Routine Monitoring,0.0334832796561835,SCIPLAY CORP,Technology / Software / Electronics,0.2172908760930539,0.2403169014084507,0.2297535211267605,0.0410511851597388,2022,Routine Monitoring,1254
0001760965,2021,0,0.018857394994810043,Routine Monitoring,0.02095754352899185,"KONTOOR BRANDS, INC.",Industrial / Manufacturing,0.1142926496698595,0.1851647462792494,0.90336876656856,0.1802221238140773,2022,Routine Monitoring,1447
0001762322,2021,1,0.6965479627836018,High Review Priority,0.7028897930521179,"SHIFT TECHNOLOGIES, INC.",Consumer / Retail,-0.2776913305562054,-0.5770383332421939,0.7941925958331055,2.254013427482398,2022,High Review Priority,79
0001762359,2021,1,0.7116121998273587,High Review Priority,0.7253488743747163,"ACREAGE HOLDINGS, INC.",Consumer / Retail,-0.2492388501474645,-0.0824532957922982,0.5844378304590978,0.6487755903793269,2022,High Review Priority,74
0001764046,2021,0,0.039181249188063656,Routine Monitoring,0.04344464030106102,CLARIVATE PLC,Technology / Software / Electronics,-0.0463425212079105,0.0160415863287575,0.4091125497380738,0.4966695825595053,2022,Routine Monitoring,1111
0001766368,2021,0,0.09411294901011077,Routine Monitoring,0.10370840229092118,"MAYVILLE ENGINEERING COMPANY, INC.",Industrial / Manufacturing,-0.0162501703948323,0.038097572159284,0.477509598838389,0.2718634474813062,2022,Routine Monitoring,647
0001766502,2021,0,0.07229807307381654,Routine Monitoring,0.07986544105082852,"CHEWY, INC.",Consumer / Retail,-0.0081183042239409,0.0919046858980166,0.9929367137025166,0.2441148269921178,2022,Routine Monitoring,795
0001767258,2021,0,0.040130876426331265,Routine Monitoring,0.04449281344162914,"XPEL, INC.",Industrial / Manufacturing,0.1547293948069589,0.1134535838156754,0.4754380997832636,0.631360563228132,2022,Routine Monitoring,1105
0001768267,2021,1,0.06582444256020295,Routine Monitoring,0.06969991385299187,CERENCE INC.,Technology / Software / Electronics,0.1565000439069998,0.0436112908974936,0.3950119831532342,0.1745387476262414,2022,Routine Monitoring,855
0001770787,2021,1,0.5486596105383057,High Review Priority,0.5767758615677019,"10X GENOMICS, INC.",Industrial / Manufacturing,-0.1065322432669371,-0.0209780669123088,0.1975391283693192,0.6412856162893807,2022,High Review Priority,118
0001771515,2021,0,0.10292980351498018,Routine Monitoring,0.11331175234354281,GROCERY OUTLET HOLDING CORP.,Consumer / Retail,0.0289308743849002,0.0620220630097744,0.621968321317488,-0.01756437740857,2022,Routine Monitoring,605
0001772016,2021,0,0.007732020516483024,Routine Monitoring,0.008217335593770459,"BELLRING BRANDS, INC.",Industrial / Manufacturing,0.134712533076738,0.3246231155778894,1.0940416367552046,0.2618638065364767,2022,Routine Monitoring,1608
0001772695,2021,1,0.23858301641305962,Routine Monitoring,0.258701689031081,SUNNOVA ENERGY INTERNATIONAL INC.,Energy / Capital-intensive,-0.2270508620404381,-0.0380125554255142,0.7053880703472999,0.5032458649421714,2022,Routine Monitoring,284
0001772921,2021,0,0.02062808629495393,Routine Monitoring,0.021904978574205036,ONEWATER MARINE INC.,Consumer / Retail,0.1212150079058399,0.221232171453788,0.6463668482710577,0.2006275843866389,2022,Routine Monitoring,1414
0001773383,2021,0,0.056021694304934457,Routine Monitoring,0.061999285308553184,"DYNATRACE, INC.",Technology / Software / Electronics,0.0874790869820161,0.0987352979368908,0.4867033144323203,0.3211558061090902,2022,Routine Monitoring,935
0001774170,2021,0,0.2906543295628955,Medium Review Priority,0.3034668004373465,"POWERFLEET, INC.",Technology / Software / Electronics,-0.0631893382352941,-0.0218343650893777,0.36980949853611,0.1110543783507786,2022,Medium Review Priority,241
0001774675,2021,1,0.13364912626602773,Routine Monitoring,0.13969976746926838,SKILLSOFT CORP.,Technology / Software / Electronics,-0.1011515964783497,0.012702367472146,,,2022,Routine Monitoring,488
0001775625,2021,1,0.7960994742357194,High Review Priority,0.8130312729259684,"SMILEDIRECTCLUB, INC.",Industrial / Manufacturing,-0.4066491951989536,-0.1781103456261216,1.1690927534553803,-0.0291863333231827,2022,High Review Priority,50
0001776661,2021,0,0.07586681677276978,Routine Monitoring,0.08028272945382234,ADVANTAGE SOLUTIONS INC.,Technology / Software / Electronics,0.0638614573252962,0.0215212217821254,0.5589040337750167,0.1415315474902168,2022,Routine Monitoring,765
0001777393,2021,1,0.9317771412610582,High Review Priority,0.930846820198232,"CHARGEPOINT HOLDINGS, INC.",Industrial / Manufacturing,-1.1013833680489282,-0.1836412558987822,0.3608880507818113,,2022,High Review Priority,14
0001777921,2021,1,0.4347381173539616,High Review Priority,0.4437880469672265,"AVEPOINT, INC.",Technology / Software / Electronics,-0.2787310652444648,0.0129393061650777,0.3425777773204574,,2022,High Review Priority,151
0001779474,2021,1,0.14064743912940447,Routine Monitoring,0.14514731230728298,"WM TECHNOLOGY, INC.",Technology / Software / Electronics,-0.0423410269951228,0.0632408036281576,0.6386631027758911,,2022,Routine Monitoring,476
0001780201,2021,0,0.029971341858224324,Routine Monitoring,0.0310582204470519,"LULU'S FASHION LOUNGE HOLDINGS, INC.",Consumer / Retail,0.0594688851913477,0.2363943186612291,0.6086872451132049,,2022,Routine Monitoring,1260
0001781335,2021,0,0.0161482487092283,Routine Monitoring,0.017152692769425024,OTIS WORLDWIDE CORP,Technology / Software / Electronics,0.1474332074416002,0.1425197491652414,1.2430165322909033,0.1208842897460018,2022,Routine Monitoring,1495
0001782170,2021,1,0.4082732636154807,High Review Priority,0.41717886790976244,"REMITLY GLOBAL, INC.",Technology / Software / Electronics,-0.0866148428386083,-0.0293943714198036,0.2322908142389525,,2022,High Review Priority,165
0001782754,2021,0,0.059794914293243656,Routine Monitoring,0.06333946133684822,AZEK CO INC.,Industrial / Manufacturing,0.1205531250053012,0.0949244778168727,0.3476817711032921,0.311050542724621,2022,Routine Monitoring,891
0001783180,2021,0,0.02636421071097957,Routine Monitoring,0.027986026616724915,CARRIER GLOBAL CORP,Technology / Software / Electronics,0.1283170814534517,0.0854730246064496,0.7289469662234449,0.1808547204399633,2022,Routine Monitoring,1314
0001784535,2021,1,0.4472963686364302,High Review Priority,0.45639664670691305,"PORCH GROUP, INC.",Technology / Software / Electronics,-0.433215716639038,-0.0334797597490052,0.7910511414232725,,2022,High Review Priority,147
0001785424,2021,1,0.3240933440030942,Medium Review Priority,0.3321935835601135,"KATAPULT HOLDINGS, INC.",Technology / Software / Electronics,0.0054666081626324,0.0130354714074216,0.7544625124878132,,2022,Medium Review Priority,207
0001786352,2021,1,0.18504156420543993,Routine Monitoring,0.19447484305186646,"BILL.COM HOLDINGS, INC.",Technology / Software / Electronics,-0.4783203575850419,0.0007744791447659,0.5762243781508761,0.5118337563451776,2022,Routine Monitoring,358
0001786842,2021,0,0.03627173441132542,Routine Monitoring,0.03902063665088711,VONTIER CORP,Industrial / Manufacturing,0.1946701441134182,0.1106027863350039,,0.1057827405161575,2022,Routine Monitoring,1152
0001789832,2021,0,0.015581929812350345,Routine Monitoring,0.016471925868709075,HESS MIDSTREAM LP,Energy / Capital-intensive,0.6040870576507725,0.2282246958916685,0.7839396373651595,0.1024819122630278,2022,Routine Monitoring,1505
0001789940,2021,0,0.09671232936827379,Routine Monitoring,0.09997006592254752,"FIRST WATCH RESTAURANT GROUP, INC.",Consumer / Retail,0.0369981021069772,0.0601489898435119,0.5181767035973244,,2022,Routine Monitoring,636
0001790982,2021,0,0.19399581622415615,Routine Monitoring,0.20377143798367314,ARCONIC CORP,Industrial / Manufacturing,-0.038912579957356,-0.061854103343465,0.7630699088145897,0.3222907488986783,2022,Routine Monitoring,340
0001792044,2021,0,0.03407805344656436,Routine Monitoring,0.03615677085781088,VIATRIS INC,Industrial / Manufacturing,-0.0019008962166574,0.055009955728008,0.626337459064818,0.497262682069312,2022,Routine Monitoring,1190
0001792580,2021,0,0.030419035368887612,Routine Monitoring,0.033977124639956745,OVINTIV INC.,Energy / Capital-intensive,0.1754446754446754,0.2226254002134471,0.6389896833866952,0.4223755544603254,2022,Routine Monitoring,1247
0001792781,2021,0,0.023111523181621466,Routine Monitoring,0.02395578126171141,TORRID HOLDINGS INC.,Consumer / Retail,0.0354881239667999,0.2095415565400924,1.4465316395304415,,2022,Routine Monitoring,1368
0001792789,2021,0,0.05951038833528628,Routine Monitoring,0.06303919998828018,"DOORDASH, INC.",Technology / Software / Electronics,-0.0924713584288052,0.1016301953297106,0.3145836393009252,0.6936936936936937,2022,Routine Monitoring,897
0001792849,2021,0,0.030412570342999656,Routine Monitoring,0.03196185362365579,"HIGHPEAK ENERGY, INC.",Energy / Capital-intensive,0.462680125747306,0.1795142619908176,,,2022,Routine Monitoring,1248
0001793229,2021,0,0.034856107839713504,Routine Monitoring,0.036980468542357946,MULTIPLAN CORP,Technology / Software / Electronics,0.345489718164427,0.0492295576119284,0.7147744631135661,0.1917744675360406,2022,Routine Monitoring,1174
0001794515,2021,0,0.028889716825770708,Routine Monitoring,0.03066199870463378,ZOOMINFO TECHNOLOGIES INC.,Technology / Software / Electronics,0.1516327623126338,0.0436895328984809,0.7084591924586672,0.5690886182276353,2022,Routine Monitoring,1276
0001794669,2021,0,0.1445796074919552,Routine Monitoring,0.15233573941327602,"SHIFT4 PAYMENTS, INC.",Technology / Software / Electronics,-0.0359780621572212,0.0124647827200546,0.8293776146162384,0.7831529534489503,2022,Routine Monitoring,469
0001796209,2021,0,0.12104609573276912,Routine Monitoring,0.12772825563187998,API GROUP CORP,Industrial / Manufacturing,0.0345177664974619,0.0352781546811397,0.5497189377786392,0.0984109283523835,2022,Routine Monitoring,537
0001799208,2021,0,0.040139055749569476,Routine Monitoring,0.042571192082680336,"DUN & BRADSTREET HOLDINGS, INC.",Technology / Software / Electronics,0.0672330993719985,0.050384107550114,0.6253651022286241,0.245958230251424,2022,Routine Monitoring,1104
0001799332,2021,1,0.41921650647352576,High Review Priority,0.4281880824741366,GAN LTD,Technology / Software / Electronics,-0.2513872892890796,-0.0191751945115173,0.1413245946878233,,2022,High Review Priority,160
0001800227,2021,1,0.10402010464373089,Routine Monitoring,0.11131038620504663,IAC/INTERACTIVECORP,Technology / Software / Electronics,-0.0370488700617656,0.0096664403305028,,0.2139154327503436,2022,Routine Monitoring,601
0001800347,2021,0,0.14600258224969342,Routine Monitoring,0.15064375341681055,"E2OPEN PARENT HOLDINGS, INC.",Technology / Software / Electronics,-0.2773280446281496,0.0094634031732758,0.3554342788904912,,2022,Routine Monitoring,464
0001800667,2021,0,0.2421218940699109,Routine Monitoring,0.2535597179267224,JFROG LTD,Technology / Software / Electronics,-0.3307915987284875,0.0327285438132237,0.2509559803314378,0.370331571933407,2022,Routine Monitoring,278
0001801368,2021,0,0.14558426829494642,Routine Monitoring,0.14378454325659754,MP MATERIALS CORP. / DE,Energy / Capital-intensive,0.498099122764737,0.0539624462735742,0.4661850295237359,1.4715359988087262,2022,Routine Monitoring,466
0001801661,2021,1,0.8651685413605935,High Review Priority,0.8721678491072857,SKILLZ INC.,Technology / Software / Electronics,-0.747540283632179,-0.1761337472197101,0.3902182680321658,0.6691176151054907,2022,High Review Priority,31
0001802665,2021,0,0.020679837299965215,Routine Monitoring,0.021959861172513685,"HARMONY BIOSCIENCES HOLDINGS, INC.",Industrial / Manufacturing,0.2865636458878994,0.2273816857118467,0.5697081277122944,0.912083234215172,2022,Routine Monitoring,1413
0001802768,2021,0,0.012506075196369648,Routine Monitoring,0.012631158203419098,ROYALTY PHARMA PLC,Industrial / Manufacturing,0.6249129162602759,0.1151833494948722,0.4148992927269078,0.078738079857592,2022,Routine Monitoring,1550
0001803599,2021,0,0.03821562513366498,Routine Monitoring,0.03958927210901523,CONCENTRIX CORP,Technology / Software / Electronics,0.1024513089726804,0.101890726536536,0.4807640823586552,,2022,Routine Monitoring,1120
0001803914,2021,1,0.3674100565596664,Medium Review Priority,0.37599068849142764,"PLBY GROUP, INC.",Consumer / Retail,-0.2792210425571605,-0.0392791586977647,0.54855693831669,,2022,Medium Review Priority,185
0001804591,2021,1,0.9287748041572894,High Review Priority,0.9278067138244269,23ANDME HOLDING CO.,Industrial / Manufacturing,-0.9347537450394088,-0.1448074245617446,0.2052066371082262,,2022,High Review Priority,16
0001805651,2021,0,0.3509032811058948,Medium Review Priority,0.3509032811058948,"MARKETWISE, INC.",Technology / Software / Electronics,-1.7618771884781577,0.1509462607400238,1.9613525194874204,,2022,Medium Review Priority,192
0001806837,2021,0,0.06953019197405377,Routine Monitoring,0.07360665145406761,"VERTEX, INC.",Technology / Software / Electronics,-0.0069134386720181,0.1372247678702251,0.656697109997359,0.1358093229952091,2022,Routine Monitoring,813
0001808665,2021,0,0.33981408347491326,Medium Review Priority,0.35521384232807274,"ASSERTIO HOLDINGS, INC.",Industrial / Manufacturing,0.0848901940295818,0.0169133386618159,0.6863728651618297,0.0445918607386497,2022,Medium Review Priority,199
0001808834,2021,0,0.030275421361851525,Routine Monitoring,0.03212989875507388,"PROG HOLDINGS, INC.",Technology / Software / Electronics,0.1245470365059449,0.1516629145724925,0.5810677405610322,0.0778094619042539,2022,Routine Monitoring,1253
0001808997,2021,1,0.12030264655635836,Routine Monitoring,0.12424571771518719,"AMERICAN OUTDOOR BRANDS, INC.",Industrial / Manufacturing,0.0849154459732477,0.0976373061246018,0.1797968136012401,,2022,Routine Monitoring,540
0001809104,2021,0,0.06691843079168998,Routine Monitoring,0.06924950547384257,"ALIGHT, INC. / DELAWARE",Technology / Software / Electronics,0.0418275418275418,0.0051874772479068,0.5515107389879869,,2022,Routine Monitoring,840
0001809519,2021,0,0.14966361750528562,Routine Monitoring,0.15764222499280311,"GOODRX HOLDINGS, INC.",Technology / Software / Electronics,0.0179843954581553,0.111206904595288,0.4826654225954436,0.3535936081351007,2022,Routine Monitoring,450
0001809987,2021,0,0.1531483115388684,Routine Monitoring,0.15797461429074877,"MIRION TECHNOLOGIES, INC.",Industrial / Manufacturing,-0.1486048020765736,-0.0039127645926876,0.4278383579217447,,2022,Routine Monitoring,439
0001810019,2021,0,0.055824543364869444,Routine Monitoring,0.059148539543424666,"RACKSPACE TECHNOLOGY, INC.",Technology / Software / Electronics,-0.0008307027745472,0.0585902318011598,0.7902570828132159,0.1117062539248643,2022,Routine Monitoring,936
0001810806,2021,1,0.33322333422500366,Medium Review Priority,0.3469943699334556,UNITY SOFTWARE INC.,Technology / Software / Electronics,-0.4787506100712635,-0.0230202509797895,0.5054286555846246,0.4376764688748067,2022,Medium Review Priority,201
0001814974,2021,0,0.11333485275871044,Routine Monitoring,0.11964927304506852,"BBX CAPITAL, INC.",Consumer / Retail,0.0926156819102223,0.0709246186873658,0.3923521856924562,0.8103031247654839,2022,Routine Monitoring,563
0001817358,2021,0,0.02658916403685567,Routine Monitoring,0.028224416978965553,"ACADEMY SPORTS & OUTDOORS, INC.",Consumer / Retail,0.1340513570686985,0.1468427067747887,0.6800512111390771,0.1905168939292871,2022,Routine Monitoring,1311
0001818093,2021,1,0.396973015250944,High Review Priority,0.40580117009083105,BEAUTY HEALTH CO,Industrial / Manufacturing,-0.1408726344363018,-0.0232694948991061,0.7519728324278023,,2022,High Review Priority,169
0001818201,2021,0,0.13518792314686268,Routine Monitoring,0.13954148776523906,CCC INTELLIGENT SOLUTIONS HOLDINGS INC.,Technology / Software / Electronics,-0.2101954414431168,0.0393309582687521,0.4173029035133617,,2022,Routine Monitoring,487
0001819394,2021,1,0.7811691587805982,High Review Priority,0.7786729074191048,"MATTERPORT, INC./DE",Technology / Software / Electronics,-1.3291596956122835,-0.0539617562321323,0.6271246537704261,,2022,High Review Priority,56
0001819574,2021,0,0.7616946427883949,High Review Priority,0.7682998194362308,"BARK, INC.",Consumer / Retail,-0.1856127046191807,-0.3970363612487645,0.4999297333784883,,2022,High Review Priority,64
0001819810,2021,1,0.817100872362262,High Review Priority,0.8225281533374943,REDWIRE CORP,Industrial / Manufacturing,-0.5100762349110834,-0.1427207017222145,0.590374241660172,,2022,High Review Priority,45
0001819928,2021,0,0.08889532161638693,Routine Monitoring,0.09193704239244856,"DOUBLEVERIFY HOLDINGS, INC.",Technology / Software / Electronics,0.080194505636516,0.0927477656204816,0.1043808857714801,,2022,Routine Monitoring,669
0001819974,2021,1,0.717937251436367,High Review Priority,0.7253178914611245,"SKYWATER TECHNOLOGY, INC",Technology / Software / Electronics,-0.3506582825702495,-0.2112307377142467,0.7726576074173552,,2022,High Review Priority,72
0001820721,2021,0,0.6128349514789512,High Review Priority,0.6272902976920994,"ARRAY TECHNOLOGIES, INC.",Industrial / Manufacturing,-0.0289938803587876,-0.2302640730932064,0.8527908211786919,-0.0221666578812873,2022,High Review Priority,103
0001821393,2021,0,0.07647734312688961,Routine Monitoring,0.08092568028106688,"AARON'S COMPANY, INC.",Technology / Software / Electronics,0.0789751742613399,0.0943893038407232,0.5017113438541837,0.0637407279532935,2022,Routine Monitoring,757
0001821806,2021,0,0.034690382413181085,Routine Monitoring,0.03594205110902842,"LESLIE'S, INC.",Consumer / Retail,0.1556946557382176,0.1624463134861289,1.2084306149411137,,2022,Routine Monitoring,1178
0001822250,2021,1,0.7697576672860437,High Review Priority,0.78045303532666,CONTEXTLOGIC INC.,Consumer / Retail,-0.1760191846522781,-0.7412314886983632,0.3624318004676539,-0.179456906729634,2022,High Review Priority,61
0001822492,2021,0,0.20789865129835017,Routine Monitoring,0.21401431326921452,HILLMAN SOLUTIONS CORP.,Industrial / Manufacturing,0.0072329864576108,-0.0430188667466274,0.5512563394438067,,2022,Routine Monitoring,316
0001822928,2021,0,0.11955362967139323,Routine Monitoring,0.12347559672596282,HOLLEY INC.,Industrial / Manufacturing,0.1118905039640786,0.0180905171257677,0.7447839833167932,,2022,Routine Monitoring,543
0001823239,2021,0,0.01314163684382754,Routine Monitoring,0.012954355142746054,"MARAVAI LIFESCIENCES HOLDINGS, INC.",Industrial / Manufacturing,0.6939655172413793,0.1921360638406569,0.7157025370697438,,2022,Routine Monitoring,1540
0001823794,2021,0,0.07936462972801973,Routine Monitoring,0.0820911186024849,ARKO CORP.,Consumer / Retail,0.0191552347602218,0.0541047318826418,0.8797950565463799,,2022,Routine Monitoring,733
0001823878,2021,0,0.18248839228223715,Routine Monitoring,0.1885460934990064,"PLAYSTUDIOS, INC.",Technology / Software / Electronics,-0.0104029309127093,0.101169499826785,0.0937063229444159,,2022,Routine Monitoring,368
0001826470,2021,0,0.06615112728827345,Routine Monitoring,0.06845743428840494,"PETCO HEALTH & WELLNESS COMPANY, INC.",Consumer / Retail,0.0458178359122522,0.0551274626839486,0.6528409537728951,,2022,Routine Monitoring,852
0001826600,2021,0,0.18607923504659954,Routine Monitoring,0.1917083892636148,"MONTAUK RENEWABLES, INC.",Energy / Capital-intensive,0.0225144639397273,0.1496753700083775,0.3636798380340686,,2022,Routine Monitoring,357
0001826889,2021,1,0.7547550704580079,High Review Priority,0.7614923643137522,"BEACHBODY COMPANY, INC.",Consumer / Retail,-0.340319008292842,-0.3375861809376235,0.3955806979793353,,2022,High Review Priority,66
0001827090,2021,0,0.09646079803805752,Routine Monitoring,0.0997109970902691,"CERTARA, INC.",Technology / Software / Electronics,0.0474617621564186,0.0399462867046364,0.3108233613145204,,2022,Routine Monitoring,639
0001828016,2021,0,0.016321925301443007,Routine Monitoring,0.017336981928666825,PLAYTIKA HOLDING CORP.,Technology / Software / Electronics,0.2176538908246225,0.1968037669889059,1.1347340634252487,0.0891840607210625,2022,Routine Monitoring,1494
0001828161,2021,1,0.8668412842631215,High Review Priority,0.8710255609812394,"FTC SOLAR, INC.",Technology / Software / Electronics,-0.4687330191294704,-0.5466792856555016,0.4121224590568677,,2022,High Review Priority,29
0001828791,2021,1,0.18731078205910298,Routine Monitoring,0.19296835943974325,VIANT TECHNOLOGY INC.,Technology / Software / Electronics,-0.1909408504999397,0.0736641388118654,0.27383323353832,,2022,Routine Monitoring,354
0001828962,2021,0,0.31763145508237983,Medium Review Priority,0.32564800159016866,"CRICUT, INC.",Technology / Software / Electronics,0.1472982873574042,-0.1042971428571428,0.3302101863354037,,2022,Medium Review Priority,212
0001829864,2021,0,0.27927287883565327,Medium Review Priority,0.2867281086418364,"TASKUS, INC.",Technology / Software / Electronics,-0.0713576783580451,-0.0435654495078653,0.4944866519644052,,2022,Medium Review Priority,252
0001830043,2021,0,0.13930519371441516,Routine Monitoring,0.14376930757927625,BUMBLE INC.,Technology / Software / Electronics,-0.1759044484497035,0.0277653595775222,0.3447039318611586,,2022,Routine Monitoring,480
0001830210,2021,1,0.9133428374588681,High Review Priority,0.9162071343653614,"BENSON HILL, INC.",Industrial / Manufacturing,-0.8360391815884575,-0.2201358392363389,0.5299151051510852,,2022,High Review Priority,18
0001830214,2021,1,0.9064986938784064,High Review Priority,0.9052587126476561,"GINKGO BIOWORKS HOLDINGS, INC.",Industrial / Manufacturing,-5.826167724009597,-0.1225587762374516,0.2431740375376027,,2022,High Review Priority,20
0001831651,2021,0,0.12153087957059876,Routine Monitoring,0.1255084640737846,"SHOALS TECHNOLOGIES GROUP, INC.",Technology / Software / Electronics,0.1699341500478397,-0.0095752015646765,1.0175838504364303,,2022,Routine Monitoring,536
0001831840,2021,1,0.19340457739373704,Routine Monitoring,0.19920109795896818,"SEMRUSH HOLDINGS, INC.",Technology / Software / Electronics,-0.0132605677629374,0.0791838013290055,0.2483787332457993,,2022,Routine Monitoring,343
0001831915,2021,1,0.30049522181165295,Medium Review Priority,0.3082746632802614,"CYTEK BIOSCIENCES, INC.",Industrial / Manufacturing,0.0715670183665494,0.0099934168636211,0.1250148390369195,,2022,Medium Review Priority,231
0001833197,2021,0,0.16491000663737232,Routine Monitoring,0.17003254518907712,"LATHAM GROUP, INC.",Industrial / Manufacturing,-0.0573854479931985,0.0424049350332228,0.5548740501684744,,2022,Routine Monitoring,417
0001833756,2021,0,0.08174005251998313,Routine Monitoring,0.08567303197872367,"LEONARDO DRS, INC.",Industrial / Manufacturing,0.081972907259465,0.0579993483219289,,,2022,Routine Monitoring,712
0001834045,2021,0,0.1658681707208479,Routine Monitoring,0.17101437731654978,"VINTAGE WINE ESTATES, INC.",Industrial / Manufacturing,0.0415870110808092,0.0120928368334548,0.5131970765220619,,2022,Routine Monitoring,414
0001834488,2021,0,0.08538872518726855,Routine Monitoring,0.08830231590519261,"N-ABLE, INC.",Technology / Software / Electronics,0.0962026924053848,0.0429487950637444,0.4142695976788838,,2022,Routine Monitoring,684
